"Branch_Code","normal_clid_count","hr_clid_count","lat_1","lon_1","lat_2","lon_2","lat_3","lon_3","lat_4","lon_4"
"potential_22147",64,3,48.399694912377896,35.0388555084162,48.399694912377896,35.0478555084162,48.4086949123779,35.0478555084162,48.4086949123779,35.0388555084162
"potential_22148",139,9,48.3996470109507,35.041555856510996,48.3996470109507,35.050555856511,48.4086470109507,35.050555856511,48.4086470109507,35.041555856510996
"potential_22149",174,11,48.399623036485096,35.0429060279041,48.399623036485096,35.0519060279041,48.408623036485096,35.0519060279041,48.408623036485096,35.0429060279041
"potential_22150",195,13,48.399599046184804,35.0442561975263,48.399599046184804,35.0532561975263,48.408599046184804,35.0532561975263,48.408599046184804,35.0442561975263
"potential_22151",181,12,48.399575040049996,35.0456063653762,48.399575040049996,35.0546063653762,48.408575040049996,35.0546063653762,48.408575040049996,35.0456063653762
"potential_22152",155,10,48.3995510180807,35.0469565314527,48.3995510180807,35.0559565314527,48.4085510180807,35.0559565314527,48.4085510180807,35.0469565314527
"potential_22153",125,9,48.3995269802769,35.048306695754704,48.3995269802769,35.057306695754704,48.4085269802769,35.057306695754704,48.4085269802769,35.048306695754704
"potential_22154",175,10,48.3991887884343,35.0672088090017,48.3991887884343,35.0762088090017,48.4081887884343,35.0762088090017,48.4081887884343,35.0672088090017
"potential_22155",185,11,48.3991645131198,35.0685589465456,48.3991645131198,35.0775589465456,48.4081645131198,35.0775589465456,48.4081645131198,35.0685589465456
"potential_22156",169,8,48.3991402219716,35.0699090822962,48.3991402219716,35.0789090822962,48.4081402219716,35.0789090822962,48.4081402219716,35.0699090822962
"potential_22157",156,8,48.3991159149899,35.0712592162524,48.3991159149899,35.0802592162524,48.4081159149899,35.0802592162524,48.4081159149899,35.0712592162524
"potential_22158",111,6,48.3990915921746,35.0726093484131,48.3990915921746,35.0816093484131,48.4080915921746,35.0816093484131,48.4080915921746,35.0726093484131
"potential_22159",89,5,48.3990672535259,35.0739594787771,48.3990672535259,35.0829594787771,48.4080672535259,35.0829594787771,48.4080672535259,35.0739594787771
"potential_22160",58,3,48.3990428990438,35.0753096073432,48.3990428990438,35.0843096073432,48.4080428990438,35.0843096073432,48.4080428990438,35.0753096073432
"potential_22161",33,0,48.3990185287283,35.0766597341103,48.3990185287283,35.0856597341103,48.4080185287283,35.0856597341103,48.4080185287283,35.0766597341103
"potential_22162",33,1,48.3989941425794,35.0780098590771,48.3989941425794,35.0870098590771,48.4079941425794,35.0870098590771,48.4079941425794,35.0780098590771
"potential_22177",80,4,48.3981805175203,35.122562965437396,48.3981805175203,35.131562965437396,48.4071805175203,35.131562965437396,48.4071805175203,35.122562965437396
"potential_22178",95,4,48.39815559307,35.1239130285035,48.39815559307,35.1329130285035,48.40715559307,35.1329130285035,48.40715559307,35.1239130285035
"potential_22179",116,5,48.3981306527882,35.1252630897286,48.3981306527882,35.1342630897286,48.4071306527882,35.1342630897286,48.4071306527882,35.1252630897286
"potential_22180",122,5,48.398105696675,35.1266131491116,48.398105696675,35.1356131491116,48.407105696675,35.1356131491116,48.407105696675,35.1266131491116
"potential_22181",131,8,48.3980557369547,35.1293132623463,48.3980557369547,35.1383132623463,48.4070557369547,35.1383132623463,48.4070557369547,35.1293132623463
"potential_22239",46,4,48.4014220454699,34.9916333932029,48.4014220454699,35.000633393202904,48.4104220454699,35.000633393202904,48.4104220454699,34.9916333932029
"potential_22240",106,12,48.4013986561866,34.9929836530716,48.4013986561866,35.0019836530716,48.4103986561866,35.0019836530716,48.4103986561866,34.9929836530716
"potential_22241",173,18,48.4013752510664,34.9943339112123,48.4013752510664,35.0033339112123,48.4103752510664,35.0033339112123,48.4103752510664,34.9943339112123
"potential_22242",242,24,48.4013518301092,34.9956841676238,48.4013518301092,35.0046841676238,48.4103518301092,35.0046841676238,48.4103518301092,34.9956841676238
"potential_22243",348,29,48.4013283933151,34.997034422305,48.4013283933151,35.006034422305,48.4103283933151,35.006034422305,48.4103283933151,34.997034422305
"potential_22244",399,35,48.4013049406842,34.9983846752546,48.4013049406842,35.0073846752546,48.4103049406842,35.0073846752546,48.4103049406842,34.9983846752546
"potential_22245",460,38,48.401281472216496,34.9997349264717,48.401281472216496,35.0087349264717,48.4102814722165,35.0087349264717,48.4102814722165,34.9997349264717
"potential_22246",467,34,48.401257987912004,35.0010851759549,48.401257987912004,35.0100851759549,48.410257987912004,35.0100851759549,48.410257987912004,35.0010851759549
"potential_22247",406,26,48.4012344877709,35.002435423703,48.4012344877709,35.011435423703,48.4102344877709,35.011435423703,48.4102344877709,35.002435423703
"potential_22248",411,26,48.4012109717931,35.0037856697151,48.4012109717931,35.0127856697151,48.4102109717931,35.0127856697151,48.4102109717931,35.0037856697151
"potential_22249",359,25,48.4011874399787,35.005135913989804,48.4011874399787,35.014135913989804,48.4101874399787,35.014135913989804,48.4101874399787,35.005135913989804
"potential_22250",340,27,48.4011638923277,35.006486156526,48.4011638923277,35.015486156526,48.4101638923277,35.015486156526,48.4101638923277,35.006486156526
"potential_22251",277,23,48.4011403288403,35.0078363973226,48.4011403288403,35.0168363973226,48.4101403288403,35.0168363973226,48.4101403288403,35.0078363973226
"potential_22252",265,22,48.4011167495164,35.0091866363783,48.4011167495164,35.0181866363783,48.4101167495164,35.0181866363783,48.4101167495164,35.0091866363783
"potential_22253",221,22,48.401093154356204,35.010536873692,48.401093154356204,35.019536873692,48.410093154356204,35.019536873692,48.410093154356204,35.010536873692
"potential_22254",196,21,48.4010695433596,35.0118871092626,48.4010695433596,35.0208871092626,48.4100695433596,35.0208871092626,48.4100695433596,35.0118871092626
"potential_22255",172,18,48.4010459165267,35.0132373430889,48.4010459165267,35.022237343088904,48.4100459165267,35.022237343088904,48.4100459165267,35.0132373430889
"potential_22256",33,2,48.4009986153522,35.0159378055037,48.4009986153522,35.0249378055037,48.4099986153522,35.0249378055037,48.4099986153522,35.0159378055037
"potential_22257",48,3,48.4009749410108,35.0172880340899,48.4009749410108,35.0262880340899,48.4099749410108,35.0262880340899,48.4099749410108,35.0172880340899
"potential_22258",77,7,48.4009512508332,35.0186382609272,48.4009512508332,35.0276382609272,48.4099512508332,35.0276382609272,48.4099512508332,35.0186382609272
"potential_22259",98,8,48.4009275448197,35.0199884860143,48.4009275448197,35.0289884860143,48.4099275448197,35.0289884860143,48.4099275448197,35.0199884860143
"potential_22260",186,13,48.4009038229701,35.0213387093501,48.4009038229701,35.0303387093501,48.4099038229701,35.0303387093501,48.4099038229701,35.0213387093501
"potential_22261",358,26,48.4008563317632,35.024039150763,48.4008563317632,35.033039150763,48.4098563317632,35.033039150763,48.4098563317632,35.024039150763
"potential_22262",359,25,48.400832562406,35.0253893688378,48.400832562406,35.0343893688378,48.409832562406,35.0343893688378,48.409832562406,35.0253893688378
"potential_22263",326,23,48.400808777213,35.0267395851566,48.400808777213,35.0357395851566,48.409808777213,35.0357395851566,48.409808777213,35.0267395851566
"potential_22264",262,18,48.4007849761843,35.0280897997182,48.4007849761843,35.0370897997182,48.4097849761843,35.0370897997182,48.4097849761843,35.0280897997182
"potential_22265",214,15,48.4007611593199,35.0294400125215,48.4007611593199,35.0384400125215,48.4097611593199,35.0384400125215,48.4097611593199,35.0294400125215
"potential_22266",145,13,48.400737326619904,35.0307902235653,48.400737326619904,35.0397902235653,48.409737326619904,35.0397902235653,48.409737326619904,35.0307902235653
"potential_22267",58,4,48.4007134780843,35.0321404328485,48.4007134780843,35.0411404328485,48.4097134780843,35.0411404328485,48.4097134780843,35.0321404328485
"potential_22271",75,5,48.4005939978744,35.0388914528135,48.4005939978744,35.0478914528135,48.4095939978744,35.0478914528135,48.4095939978744,35.0388914528135
"potential_22272",112,9,48.4005700543264,35.0402416515082,48.4005700543264,35.0492416515082,48.4095700543264,35.0492416515082,48.4095700543264,35.0402416515082
"potential_22273",149,9,48.4005460949432,35.041591848434,48.4005460949432,35.050591848434,48.4095460949432,35.050591848434,48.4095460949432,35.041591848434
"potential_22274",184,11,48.4005221197249,35.0429420435899,48.4005221197249,35.051942043589904,48.4095221197249,35.051942043589904,48.4095221197249,35.0429420435899
"potential_22275",205,13,48.4004981286714,35.0442922369746,48.4004981286714,35.0532922369746,48.4094981286714,35.0532922369746,48.4094981286714,35.0442922369746
"potential_22276",193,12,48.4004741217828,35.045642428587,48.4004741217828,35.054642428587,48.4094741217828,35.054642428587,48.4094741217828,35.045642428587
"potential_22277",168,10,48.4004500990593,35.046992618425904,48.4004500990593,35.055992618425904,48.4094500990593,35.055992618425904,48.4094500990593,35.046992618425904
"potential_22278",303,18,48.4000392900524,35.0699455732126,48.4000392900524,35.0789455732126,48.4090392900524,35.0789455732126,48.4090392900524,35.0699455732126
"potential_22279",289,18,48.400014982307496,35.0712957309292,48.400014982307496,35.0802957309292,48.4090149823075,35.0802957309292,48.4090149823075,35.0712957309292
"potential_22280",245,16,48.3999906587286,35.0726458868501,48.3999906587286,35.0816458868501,48.4089906587286,35.0816458868501,48.4089906587286,35.0726458868501
"potential_22281",150,10,48.3999663193158,35.0739960409742,48.3999663193158,35.0829960409742,48.4089663193158,35.0829960409742,48.4089663193158,35.0739960409742
"potential_22282",60,3,48.399941964069,35.0753461933004,48.399941964069,35.0843461933004,48.408941964069,35.0843461933004,48.408941964069,35.0753461933004
"potential_22283",33,0,48.3999175929883,35.0766963438273,48.3999175929883,35.0856963438273,48.4089175929883,35.0856963438273,48.4089175929883,35.0766963438273
"potential_22284",33,1,48.3998932060738,35.078046492554,48.3998932060738,35.087046492554,48.4088932060738,35.087046492554,48.4088932060738,35.078046492554
"potential_22299",38,3,48.3991044648708,35.1212502942614,48.3991044648708,35.1302502942614,48.4081044648708,35.1302502942614,48.4081044648708,35.1212502942614
"potential_22300",80,4,48.399079555469996,35.1226003829234,48.399079555469996,35.1316003829234,48.408079555469996,35.1316003829234,48.408079555469996,35.1226003829234
"potential_22301",95,4,48.3990546302372,35.1239504697455,48.3990546302372,35.1329504697455,48.4080546302372,35.1329504697455,48.4080546302372,35.1239504697455
"potential_22302",117,5,48.3990296891724,35.1253005547264,48.3990296891724,35.1343005547264,48.4080296891724,35.1343005547264,48.4080296891724,35.1253005547264
"potential_22303",124,6,48.3990047322758,35.126650637865,48.3990047322758,35.135650637865,48.4080047322758,35.135650637865,48.4080047322758,35.126650637865
"potential_22304",102,5,48.3989797595472,35.1280007191602,48.3989797595472,35.1370007191602,48.4079797595472,35.1370007191602,48.4079797595472,35.1280007191602
"potential_22305",133,9,48.398954770986904,35.1293507986107,48.398954770986904,35.1383507986107,48.407954770986905,35.1383507986107,48.407954770986905,35.1293507986107
"potential_22306",92,9,48.398929766594804,35.1307008762154,48.398929766594804,35.1397008762154,48.407929766594805,35.1397008762154,48.407929766594805,35.1307008762154
"potential_22307",83,8,48.398904746371,35.1320509519732,48.398904746371,35.1410509519732,48.407904746371,35.1410509519732,48.407904746371,35.1320509519732
"potential_22308",70,8,48.3988797103156,35.133401025882904,48.3988797103156,35.142401025882904,48.4078797103156,35.142401025882904,48.4078797103156,35.133401025882904
"potential_22309",45,5,48.39882959071,35.1361011681532,48.39882959071,35.145101168153204,48.40782959071,35.145101168153204,48.40782959071,35.1361011681532
"potential_22379",59,4,48.4023211568042,34.9916685075553,48.4023211568042,35.000668507555304,48.4113211568042,35.000668507555304,48.4113211568042,34.9916685075553
"potential_22380",136,12,48.4022977667865,34.9930187911918,48.4022977667865,35.0020187911918,48.411297766786504,35.0020187911918,48.411297766786504,34.9930187911918
"potential_22381",203,17,48.4022743609314,34.9943690731003,48.4022743609314,35.0033690731003,48.4112743609314,35.0033690731003,48.4112743609314,34.9943690731003
"potential_22382",282,24,48.4022509392389,34.9957193532796,48.4022509392389,35.0047193532796,48.4112509392389,35.0047193532796,48.4112509392389,34.9957193532796
"potential_22383",368,28,48.4022275017089,34.9970696317283,48.4022275017089,35.0060696317283,48.4112275017089,35.0060696317283,48.4112275017089,34.9970696317283
"potential_22384",403,34,48.4022040483416,34.9984199084455,48.4022040483416,35.0074199084455,48.4112040483416,35.0074199084455,48.4112040483416,34.9984199084455
"potential_22385",461,36,48.402180579136996,34.9997701834299,48.402180579136996,35.0087701834299,48.411180579136996,35.0087701834299,48.411180579136996,34.9997701834299
"potential_22386",461,32,48.4021570940952,35.0011204566804,48.4021570940952,35.0101204566804,48.4111570940952,35.0101204566804,48.4111570940952,35.0011204566804
"potential_22387",399,27,48.4021335932161,35.0024707281958,48.4021335932161,35.0114707281958,48.4111335932161,35.0114707281958,48.4111335932161,35.0024707281958
"potential_22388",386,27,48.4021100765,35.0038209979749,48.4021100765,35.0128209979749,48.4111100765,35.0128209979749,48.4111100765,35.0038209979749
"potential_22389",322,23,48.4020865439467,35.0051712660166,48.4020865439467,35.014171266016604,48.4110865439467,35.014171266016604,48.4110865439467,35.0051712660166
"potential_22390",327,27,48.4020629955564,35.0065215323196,48.4020629955564,35.0155215323196,48.4110629955564,35.0155215323196,48.4110629955564,35.0065215323196
"potential_22391",277,23,48.4020394313292,35.0078717968829,48.4020394313292,35.0168717968829,48.4110394313292,35.0168717968829,48.4110394313292,35.0078717968829
"potential_22392",258,22,48.402015851265,35.0092220597053,48.402015851265,35.0182220597053,48.411015851265,35.0182220597053,48.411015851265,35.0092220597053
"potential_22393",220,21,48.4019922553638,35.0105723207855,48.4019922553638,35.0195723207855,48.4109922553638,35.0195723207855,48.4109922553638,35.0105723207855
"potential_22394",186,19,48.4019686436259,35.0119225801225,48.4019686436259,35.0209225801225,48.4109686436259,35.0209225801225,48.4109686436259,35.0119225801225
"potential_22395",161,15,48.4019450160512,35.013272837715,48.4019450160512,35.022272837715,48.4109450160512,35.022272837715,48.4109450160512,35.013272837715
"potential_22396",97,7,48.4019213726397,35.014623093562,48.4019213726397,35.023623093562,48.4109213726397,35.023623093562,48.4109213726397,35.014623093562
"potential_22398",48,1,48.4018740383068,35.0173236000144,48.4018740383068,35.0263236000144,48.4108740383068,35.0263236000144,48.4108740383068,35.0173236000144
"potential_22399",95,8,48.4018503473854,35.0186738506175,48.4018503473854,35.027673850617504,48.4108503473854,35.027673850617504,48.4108503473854,35.0186738506175
"potential_22400",120,11,48.4018266406275,35.0200240994704,48.4018266406275,35.0290240994704,48.4108266406275,35.0290240994704,48.4108266406275,35.0200240994704
"potential_22401",186,15,48.4018029180331,35.021374346571804,48.4018029180331,35.030374346571804,48.4108029180331,35.030374346571804,48.4108029180331,35.021374346571804
"potential_22402",259,19,48.4017791796023,35.0227245919206,48.4017791796023,35.0317245919206,48.4107791796023,35.0317245919206,48.4107791796023,35.0227245919206
"potential_22403",357,28,48.4017554253351,35.0240748355156,48.4017554253351,35.0330748355156,48.4107554253351,35.0330748355156,48.4107554253351,35.0240748355156
"potential_22404",358,27,48.4017316552316,35.0254250773557,48.4017316552316,35.0344250773557,48.4107316552316,35.0344250773557,48.4107316552316,35.0254250773557
"potential_22405",320,25,48.4017078692918,35.0267753174397,48.4017078692918,35.0357753174397,48.4107078692918,35.0357753174397,48.4107078692918,35.0267753174397
"potential_22406",242,17,48.4016840675158,35.0281255557664,48.4016840675158,35.0371255557664,48.4106840675158,35.0371255557664,48.4106840675158,35.0281255557664
"potential_22407",195,14,48.4016602499036,35.0294757923347,48.4016602499036,35.0384757923347,48.4106602499036,35.0384757923347,48.4106602499036,35.0294757923347
"potential_22408",144,13,48.401636416455304,35.0308260271434,48.401636416455304,35.0398260271434,48.410636416455304,35.0398260271434,48.410636416455304,35.0308260271434
"potential_22409",57,4,48.4016125671709,35.0321762601913,48.4016125671709,35.0411762601913,48.4106125671709,35.0411762601913,48.4106125671709,35.0321762601913
"potential_22413",46,5,48.401517011673604,35.0375771747519,48.401517011673604,35.0465771747519,48.410517011673605,35.0465771747519,48.410517011673605,35.0375771747519
"potential_22414",75,5,48.4014930832096,35.0389273989785,48.4014930832096,35.0479273989785,48.4104930832096,35.0479273989785,48.4104930832096,35.0389273989785
"potential_22415",112,9,48.4014691389099,35.0402776214372,48.4014691389099,35.0492776214372,48.4104691389099,35.0492776214372,48.4104691389099,35.0402776214372
"potential_22416",150,9,48.4014451787744,35.0416278421271,48.4014451787744,35.0506278421271,48.4104451787744,35.0506278421271,48.4104451787744,35.0416278421271
"potential_22417",185,11,48.4014212028033,35.0429780610468,48.4014212028033,35.0519780610468,48.4104212028033,35.0519780610468,48.4104212028033,35.0429780610468
"potential_22418",206,13,48.4013972109965,35.0443282781953,48.4013972109965,35.0533282781953,48.4103972109965,35.0533282781953,48.4103972109965,35.0443282781953
"potential_22419",425,29,48.4009383579714,35.0699820659235,48.4009383579714,35.0789820659235,48.4099383579714,35.0789820659235,48.4099383579714,35.0699820659235
"potential_22420",413,29,48.400914049463296,35.0713322474016,48.400914049463296,35.0803322474016,48.409914049463296,35.0803322474016,48.409914049463296,35.0713322474016
"potential_22421",334,22,48.4008897251207,35.0726824270839,48.4008897251207,35.0816824270839,48.4098897251207,35.0816824270839,48.4098897251207,35.0726824270839
"potential_22422",231,15,48.4008653849436,35.074032604969304,48.4008653849436,35.083032604969304,48.4098653849436,35.083032604969304,48.4098653849436,35.074032604969304
"potential_22423",91,6,48.4008410289322,35.075382781056604,48.4008410289322,35.084382781056604,48.4098410289322,35.084382781056604,48.4098410289322,35.075382781056604
"potential_22424",63,3,48.4008166570863,35.0767329553447,48.4008166570863,35.0857329553447,48.4098166570863,35.0857329553447,48.4098166570863,35.0767329553447
"potential_22425",32,1,48.400792269406196,35.0780831278323,48.400792269406196,35.0870831278323,48.409792269406196,35.0870831278323,48.409792269406196,35.0780831278323
"potential_22442",38,3,48.4000035034397,35.1212876898303,48.4000035034397,35.1302876898303,48.4090035034397,35.1302876898303,48.4090035034397,35.1212876898303
"potential_22443",121,8,48.399978593256904,35.1226378022495,48.399978593256904,35.1316378022495,48.408978593256904,35.1316378022495,48.408978593256904,35.1226378022495
"potential_22444",137,8,48.3999536672415,35.123987912828596,48.3999536672415,35.1329879128286,48.4089536672415,35.1329879128286,48.4089536672415,35.123987912828596
"potential_22445",158,9,48.3999287253937,35.1253380215665,48.3999287253937,35.1343380215665,48.4089287253937,35.1343380215665,48.4089287253937,35.1253380215665
"potential_22446",165,10,48.3999037677135,35.1266881284619,48.3999037677135,35.1356881284619,48.4089037677135,35.1356881284619,48.4089037677135,35.1266881284619
"potential_22447",102,5,48.3998787942009,35.1280382335138,48.3998787942009,35.1370382335138,48.4088787942009,35.1370382335138,48.4088787942009,35.1280382335138
"potential_22448",133,9,48.399853804856,35.1293883367209,48.399853804856,35.1383883367209,48.408853804856,35.1383883367209,48.408853804856,35.1293883367209
"potential_22449",93,9,48.3998287996789,35.1307384380822,48.3998287996789,35.1397384380822,48.4088287996789,35.1397384380822,48.4088287996789,35.1307384380822
"potential_22450",47,5,48.3997286206491,35.136138825044696,48.3997286206491,35.1451388250447,48.4087286206491,35.1451388250447,48.4087286206491,35.136138825044696
"potential_22518",32,1,48.4032436428921,34.9903533145018,48.4032436428921,34.9993533145018,48.4122436428921,34.9993533145018,48.4122436428921,34.9903533145018
"potential_22519",63,3,48.4032202679781,34.9917036236345,48.4032202679781,35.0007036236345,48.4122202679781,35.0007036236345,48.4122202679781,34.9917036236345
"potential_22520",131,10,48.4031968772261,34.9930539310402,48.4031968772261,35.0020539310402,48.4121968772261,35.0020539310402,48.4121968772261,34.9930539310402
"potential_22521",188,13,48.4031734706361,34.9944042367177,48.4031734706361,35.0034042367177,48.4121734706361,35.0034042367177,48.4121734706361,34.9944042367177
"potential_22522",270,20,48.403150048208104,34.9957545406658,48.403150048208104,35.0047545406658,48.412150048208105,35.0047545406658,48.412150048208105,34.9957545406658
"potential_22523",384,25,48.4031266099422,34.9971048428833,48.4031266099422,35.0061048428833,48.4121266099422,35.0061048428833,48.4121266099422,34.9971048428833
"potential_22524",410,29,48.4031031558385,34.9984551433692,48.4031031558385,35.0074551433692,48.4121031558385,35.0074551433692,48.4121031558385,34.9984551433692
"potential_22525",453,31,48.403079685897,34.9998054421222,48.403079685897,35.0088054421222,48.412079685897,35.0088054421222,48.412079685897,34.9998054421222
"potential_22526",462,29,48.4030562001178,35.0011557391411,48.4030562001178,35.0101557391411,48.4120562001178,35.0101557391411,48.4120562001178,35.0011557391411
"potential_22527",422,26,48.4030326985009,35.0025060344248,48.4030326985009,35.0115060344248,48.4120326985009,35.0115060344248,48.4120326985009,35.0025060344248
"potential_22528",394,24,48.4030091810463,35.0038563279721,48.4030091810463,35.0128563279721,48.4120091810463,35.0128563279721,48.4120091810463,35.0038563279721
"potential_22529",294,18,48.4029856477542,35.0052066197819,48.4029856477542,35.0142066197819,48.4119856477542,35.0142066197819,48.4119856477542,35.0052066197819
"potential_22530",313,25,48.4029620986245,35.006556909853,48.4029620986245,35.015556909853004,48.4119620986245,35.015556909853004,48.4119620986245,35.006556909853
"potential_22531",276,21,48.4029385336574,35.0079071981842,48.4029385336574,35.0169071981842,48.4119385336574,35.0169071981842,48.4119385336574,35.0079071981842
"potential_22532",256,20,48.4029149528528,35.0092574847743,48.4029149528528,35.0182574847743,48.4119149528528,35.0182574847743,48.4119149528528,35.0092574847743
"potential_22533",204,17,48.4028913562108,35.0106077696223,48.4028913562108,35.0196077696223,48.4118913562108,35.0196077696223,48.4118913562108,35.0106077696223
"potential_22534",168,15,48.4028677437315,35.0119580527268,48.4028677437315,35.0209580527268,48.4118677437315,35.0209580527268,48.4118677437315,35.0119580527268
"potential_22535",158,14,48.4028441154149,35.0133083340868,48.4028441154149,35.0223083340868,48.4118441154149,35.0223083340868,48.4118441154149,35.0133083340868
"potential_22536",95,7,48.4028204712611,35.0146586137011,48.4028204712611,35.0236586137011,48.4118204712611,35.0236586137011,48.4118204712611,35.0146586137011
"potential_22538",46,1,48.4027731354419,35.0173591676879,48.4027731354419,35.0263591676879,48.4117731354419,35.0263591676879,48.4117731354419,35.0173591676879
"potential_22539",94,8,48.4027494437767,35.018709442058096,48.4027494437767,35.0277094420581,48.4117494437767,35.0277094420581,48.4117494437767,35.018709442058096
"potential_22540",127,11,48.4027257362745,35.0200597146778,48.4027257362745,35.0290597146778,48.4117257362745,35.0290597146778,48.4117257362745,35.0200597146778
"potential_22541",191,17,48.4027020129352,35.021409985546,48.4027020129352,35.030409985546,48.4117020129352,35.030409985546,48.4117020129352,35.021409985546
"potential_22542",317,26,48.402654518746004,35.0241105220232,48.402654518746004,35.0331105220232,48.411654518746005,35.0331105220232,48.411654518746005,35.0241105220232
"potential_22543",318,25,48.4026307478962,35.0254607876298,48.4026307478962,35.0344607876298,48.4116307478962,35.0344607876298,48.4116307478962,35.0254607876298
"potential_22544",280,23,48.4026069612096,35.0268110514801,48.4026069612096,35.0358110514801,48.4116069612096,35.0358110514801,48.4116069612096,35.0268110514801
"potential_22545",192,13,48.4025831586862,35.0281613135731,48.4025831586862,35.0371613135731,48.4115831586862,35.0371613135731,48.4115831586862,35.0281613135731
"potential_22546",150,10,48.4025593403262,35.0295115739075,48.4025593403262,35.0385115739075,48.4115593403262,35.0385115739075,48.4115593403262,35.0295115739075
"potential_22547",99,9,48.4025355061296,35.0308618324822,48.4025355061296,35.0398618324822,48.4115355061296,35.0398618324822,48.4115355061296,35.0308618324822
"potential_22548",57,4,48.4025116560964,35.0322120892961,48.4025116560964,35.0412120892961,48.4115116560964,35.0412120892961,48.4115116560964,35.0322120892961
"potential_22551",46,5,48.4024160975989,35.0376130989193,48.4024160975989,35.0466130989193,48.4114160975989,35.0466130989193,48.4114160975989,35.0376130989193
"potential_22552",75,5,48.4023921683836,35.0389633469112,48.4023921683836,35.0479633469112,48.4113921683836,35.0479633469112,48.4113921683836,35.0389633469112
"potential_22553",112,9,48.402368223332,35.0403135931352,48.402368223332,35.0493135931352,48.411368223332,35.0493135931352,48.411368223332,35.0403135931352
"potential_22554",150,9,48.4023442624443,35.0416638375902,48.4023442624443,35.0506638375902,48.4113442624443,35.0506638375902,48.4113442624443,35.0416638375902
"potential_22555",188,11,48.4023202857204,35.043014080275,48.4023202857204,35.052014080275,48.4113202857204,35.052014080275,48.4113202857204,35.043014080275
"potential_22556",411,30,48.4018131164571,35.0713687656698,48.4018131164571,35.0803687656698,48.4108131164571,35.0803687656698,48.4108131164571,35.0713687656698
"potential_22557",333,23,48.401788791350796,35.0727189691147,48.401788791350796,35.081718969114704,48.4107887913508,35.081718969114704,48.4107887913508,35.0727189691147
"potential_22558",236,17,48.4017644504096,35.0740691707626,48.4017644504096,35.0830691707626,48.4107644504096,35.0830691707626,48.4107644504096,35.0740691707626
"potential_22559",90,7,48.4017400936334,35.0754193706122,48.4017400936334,35.0844193706122,48.4107400936334,35.0844193706122,48.4107400936334,35.0754193706122
"potential_22560",56,3,48.4017157210224,35.0767695686625,48.4017157210224,35.0857695686625,48.4107157210224,35.0857695686625,48.4107157210224,35.0767695686625
"potential_22576",64,3,48.400902541845696,35.1213250872381,48.400902541845696,35.1303250872381,48.409902541845696,35.1303250872381,48.409902541845696,35.1213250872381
"potential_22577",117,8,48.4008776308808,35.1226752234156,48.4008776308808,35.1316752234156,48.4098776308808,35.1316752234156,48.4098776308808,35.1226752234156
"potential_22578",132,8,48.4008527040828,35.124025357753,48.4008527040828,35.133025357753,48.4098527040828,35.133025357753,48.4098527040828,35.124025357753
"potential_22579",155,10,48.4008277614519,35.125375490249,48.4008277614519,35.134375490249,48.4098277614519,35.134375490249,48.4098277614519,35.125375490249
"potential_22580",163,11,48.400802802988196,35.1267256209024,48.400802802988196,35.1357256209024,48.409802802988196,35.1357256209024,48.409802802988196,35.1267256209024
"potential_22581",146,10,48.4007778286915,35.1280757497122,48.4007778286915,35.1370757497122,48.4097778286915,35.1370757497122,48.4097778286915,35.1280757497122
"potential_22582",175,13,48.4007528385621,35.129425876677104,48.4007528385621,35.138425876677104,48.4097528385621,35.138425876677104,48.4097528385621,35.129425876677104
"potential_22583",45,4,48.4006276504249,35.136176483788,48.4006276504249,35.145176483788,48.4096276504249,35.145176483788,48.4096276504249,35.136176483788
"potential_22618",31,0,48.4049965186664,34.9404248876007,48.4049965186664,34.9494248876007,48.4139965186664,34.9494248876007,48.4139965186664,34.9404248876007
"potential_22654",33,1,48.4041427546397,34.9903884085377,48.4041427546397,34.9993884085377,48.4131427546397,34.9993884085377,48.4131427546397,34.9903884085377
"potential_22655",67,4,48.4041193789918,34.9917387414408,48.4041193789918,35.0007387414408,48.4131193789918,35.0007387414408,48.4131193789918,34.9917387414408
"potential_22656",129,9,48.4040959875053,34.9930890726167,48.4040959875053,35.0020890726167,48.4130959875053,35.0020890726167,48.4130959875053,34.9930890726167
"potential_22657",185,12,48.4040725801803,34.9944394020644,48.4040725801803,35.0034394020644,48.4130725801803,35.0034394020644,48.4130725801803,34.9944394020644
"potential_22658",249,19,48.4040491570169,34.9957897297825,48.4040491570169,35.0047897297825,48.4130491570169,35.0047897297825,48.4130491570169,34.9957897297825
"potential_22659",343,22,48.4040257180151,34.997140055770004,48.4040257180151,35.006140055770004,48.4130257180151,35.006140055770004,48.4130257180151,34.997140055770004
"potential_22660",404,29,48.404002263175,34.9984903800257,48.404002263175,35.0074903800257,48.413002263175,35.0074903800257,48.413002263175,34.9984903800257
"potential_22661",446,30,48.4039787924966,34.9998407025484,48.4039787924966,35.0088407025484,48.4129787924966,35.0088407025484,48.4129787924966,34.9998407025484
"potential_22662",449,27,48.4039553059799,35.001191023337,48.4039553059799,35.010191023337,48.4129553059799,35.010191023337,48.4129553059799,35.001191023337
"potential_22663",408,26,48.4039318036251,35.0025413423902,48.4039318036251,35.0115413423902,48.4129318036251,35.0115413423902,48.4129318036251,35.0025413423902
"potential_22664",382,24,48.4039082854321,35.0038916597069,48.4039082854321,35.0128916597069,48.4129082854321,35.0128916597069,48.4129082854321,35.0038916597069
